wav_filename,wav_filesize,transcript,transcrip_size
/home/data/images/iam/lines/l04/l04-163/l04-163-02.png,46572,that absolutely ties the missing money to the,45
/home/data/images/iam/lines/m02/m02-106/m02-106-03.png,35014,these fine young people was closely geared to,45
/home/data/images/iam/lines/m03/m03-118/m03-118-01.png,32025,far from our minds that at any moment we were,45
/home/data/images/iam/lines/n01/n01-000/n01-000-02.png,51326,which must necessarily be subordinated to his,45
/home/data/images/iam/lines/n01/n01-009/n01-009-06.png,63356,uneventful life had he come across a girl who,45
/home/data/images/iam/lines/n04/n04-044/n04-044-09.png,75440,instilled by martinet parents have a habit of,45
/home/data/images/iam/lines/n04/n04-068/n04-068-03.png,87440,would have to leave the bar and either sit in,45
/home/data/images/iam/lines/n04/n04-130/n04-130-04.png,89336,refilled glass and looked over the rim at his,45
/home/data/images/iam/lines/n06/n06-111/n06-111-04.png,44180,his horse back off the trail and up the slope,45
/home/data/images/iam/lines/n06/n06-140/n06-140-02.png,40984,peeking out through a hole in the shack never,45
/home/data/images/iam/lines/p01/p01-147/p01-147-09.png,65758,gasp it was scientifically supposed his whole,45
/home/data/images/iam/lines/a02/a02-093/a02-093-06.png,64222,to hold the door open for modifications to the,46
/home/data/images/iam/lines/a03/a03-034/a03-034-03.png,33468,of the party since it came to office three and,46
/home/data/images/iam/lines/a03/a03-066/a03-066-05.png,50857,would almost certainly involve a corresponding,46
/home/data/images/iam/lines/a03/a03-073/a03-073-04.png,50889,have reached a sufficient stage of development,46
/home/data/images/iam/lines/a04/a04-050/a04-050-01.png,26569,not deny facilities to nations to which it was,46
/home/data/images/iam/lines/a04/a04-096/a04-096-04.png,28350,exercise any degree of control over the action,46
/home/data/images/iam/lines/b01/b01-018/b01-018-07.png,41610,which five citizens are coloured for every one,46
/home/data/images/iam/lines/b01/b01-053/b01-053-06.png,52548,moving towards a solution of currency problems,46
/home/data/images/iam/lines/b01/b01-079/b01-079-06.png,19878,right to blame the politicians unless they see,46
/home/data/images/iam/lines/b01/b01-118/b01-118-01.png,26271,tinue to live as hewers of wood and drawers of,46
/home/data/images/iam/lines/b01/b01-132/b01-132-02.png,35886,way left to try to bring home to the people of,46
/home/data/images/iam/lines/b04/b04-089/b04-089-05.png,35312,time the members decided to pay up and be good,46
/home/data/images/iam/lines/b05/b05-042/b05-042-02.png,31172,instructions on how to do the job coupled with,46
/home/data/images/iam/lines/c03/c03-000c/c03-000c-06.png,86570,unity of conception and control are everywhere,46
/home/data/images/iam/lines/c03/c03-003a/c03-003a-02.png,67140,and again and again it is the visual qualities,46
/home/data/images/iam/lines/c03/c03-003e/c03-003e-02.png,101965,and again and again it is the visual qualities,46
/home/data/images/iam/lines/c03/c03-003f/c03-003f-02.png,75623,and again and again it is the visual qualities,46
/home/data/images/iam/lines/c03/c03-016b/c03-016b-08.png,78761,first lover is a sailor who leaves her to bear,46
/home/data/images/iam/lines/c03/c03-016c/c03-016c-05.png,77815,and when she experiences it for the first time,46
/home/data/images/iam/lines/c03/c03-021c/c03-021c-03.png,74837,instinct to the unborn child as much as to the,46
/home/data/images/iam/lines/c03/c03-021c/c03-021c-06.png,93121,shares her room and gives her his forlorn gift,46
/home/data/images/iam/lines/c03/c03-084a/c03-084a-06.png,66476,on the not unfamiliar theme of the destructive,46
/home/data/images/iam/lines/c03/c03-084b/c03-084b-06.png,89165,on the not unfamiliar theme of the destructive,46
/home/data/images/iam/lines/c03/c03-087a/c03-087a-06.png,59442,succeeded if we had a little more faith in the,46
/home/data/images/iam/lines/c03/c03-087b/c03-087b-06.png,82271,succeeded if we had a little more faith in the,46
/home/data/images/iam/lines/c03/c03-087d/c03-087d-03.png,88717,inevitability which left its central character,46
/home/data/images/iam/lines/c03/c03-087e/c03-087e-03.png,93184,which left its central character and the world,46
/home/data/images/iam/lines/c03/c03-096e/c03-096e-03.png,116967,the author in spite of the ineffectuality with,46
/home/data/images/iam/lines/c06/c06-039/c06-039-06.png,25207,will put a postage stamp into orbit before you,46
/home/data/images/iam/lines/e01/e01-029/e01-029-03.png,47835,can give striking individuality to many things,46
/home/data/images/iam/lines/e02/e02-014/e02-014-05.png,73910,of the plane sole to make the tapered surfaces,46
/home/data/images/iam/lines/e04/e04-103/e04-103-04.png,83106,you have a third clamp use it in the centre as,46
/home/data/images/iam/lines/e07/e07-098/e07-098-03.png,21641,rose to avoid breaking the blocks with a spout,46
/home/data/images/iam/lines/e07/e07-105/e07-105-06.png,21574,inclined to collapse if the plants are in them,46
/home/data/images/iam/lines/g05/g05-087/g05-087-01.png,29803,one to fear that the event might well have the,46
/home/data/images/iam/lines/g06/g06-037k/g06-037k-07.png,28186,had been subjected ever since the symptoms had,46
/home/data/images/iam/lines/p06/p06-248/p06-248-03.png,39159,presume we shall be allowed to have one or two,46
/home/data/images/iam/lines/g06/g06-105/g06-105-01.png,27941,for by this time the great man had been driven,46
/home/data/images/iam/lines/g07/g07-044/g07-044-03.png,25016,moving in court circles and having children to,46
/home/data/images/iam/lines/h01/h01-007/h01-007-04.png,82349,statistical use to be made of their experience,46
/home/data/images/iam/lines/h02/h02-004/h02-004-06.png,38869,compiled a list of the points which we thought,46
/home/data/images/iam/lines/h02/h02-012/h02-012-06.png,52856,bromvaletone and preparations containing these,46
/home/data/images/iam/lines/h02/h02-022/h02-022-05.png,31555,body as may in due course be appointed for the,46
/home/data/images/iam/lines/h02/h02-024/h02-024-02.png,26242,to the gases and vapours which they use in the,46
/home/data/images/iam/lines/h02/h02-043/h02-043-03.png,33932,on the use of drugs in treatment are discussed,46
/home/data/images/iam/lines/h04/h04-061/h04-061-02.png,53072,couple and each additional child in a selected,46
/home/data/images/iam/lines/h04/h04-061/h04-061-09.png,63149,in food expenditure may be associated with the,46
/home/data/images/iam/lines/h07/h07-017/h07-017-04.png,36906,overall average for the factories sponsored by,46
/home/data/images/iam/lines/h07/h07-063b/h07-063b-03.png,36344,departments with branches established or about,46
/home/data/images/iam/lines/j01/j01-045/j01-045-02.png,33908,electrode of sodium saturated and equilibrated,46
/home/data/images/iam/lines/j04/j04-024/j04-024-04.png,58355,stals so that the more insoluble lead sulphate,46
/home/data/images/iam/lines/j04/j04-046/j04-046-03.png,50036,conditions although some radioactivity remains,46
/home/data/images/iam/lines/k01/k01-051/k01-051-08.png,37795,spent in committee making decisions for others,46
/home/data/images/iam/lines/k03/k03-138/k03-138-05.png,46755,was repeating an argument which he had already,46
/home/data/images/iam/lines/m01/m01-121/m01-121-06.png,89558,not have been entirely an objective suggestion,46
/home/data/images/iam/lines/n03/n03-091/n03-091-06.png,38680,prepared to make a safe though violent landing,46
/home/data/images/iam/lines/n04/n04-022/n04-022-04.png,73951,stockbroker chap and shared him with his three,46
/home/data/images/iam/lines/n04/n04-031/n04-031-02.png,72483,write to those agents and try to get a flat in,46
/home/data/images/iam/lines/n06/n06-133/n06-133-02.png,38772,shack and as we got near someone inside bawled,46
/home/data/images/iam/lines/p03/p03-009/p03-009-04.png,46841,women doctors to blow a feather and follow its,46
/home/data/images/iam/lines/a01/a01-113u/a01-113u-03.png,58197,provide an ambulance service for the absolutely,47
/home/data/images/iam/lines/a01/a01-132x/a01-132x-07.png,68463,foods would still be free in families receiving,47
/home/data/images/iam/lines/a02/a02-027/a02-027-03.png,70319,including a compulsory savings scheme which the,47
/home/data/images/iam/lines/a02/a02-037/a02-037-07.png,67411,becomes an offence punishable with imprisonment,47
/home/data/images/iam/lines/a03/a03-017/a03-017-06.png,46441,at the cost of virtual partition of the country,47
/home/data/images/iam/lines/a04/a04-092/a04-092-01.png,33323,the protests and these should carry weight with,47
/home/data/images/iam/lines/b01/b01-038/b01-038-02.png,39316,will now grow brighter of further international,47
/home/data/images/iam/lines/b01/b01-127/b01-127-04.png,50428,do to bring support and comfort to this gallant,47
/home/data/images/iam/lines/b05/b05-038/b05-038-04.png,69618,developed by a firm specialising in electronics,47
/home/data/images/iam/lines/b05/b05-042/b05-042-10.png,40854,to a different industry if he just gives in and,47
/home/data/images/iam/lines/b06/b06-049/b06-049-09.png,70837,of the union would become easier in the context,47
/home/data/images/iam/lines/b06/b06-082/b06-082-03.png,85427,the use of nuclear weapons and nuclear strategy,47
/home/data/images/iam/lines/b06/b06-097/b06-097-02.png,23576,in six weeks time from ending up in blind alley,47
/home/data/images/iam/lines/c01/c01-009/c01-009-09.png,49532,is a highly skilled manipulator of contemporary,47
/home/data/images/iam/lines/c02/c02-059/c02-059-05.png,53923,and the audience at the awards was particularly,47
/home/data/images/iam/lines/c03/c03-003b/c03-003b-03.png,79713,the marriage of the central characters to their,47
/home/data/images/iam/lines/c03/c03-081f/c03-081f-09.png,92809,performance of rare intelligence and restrained,47
/home/data/images/iam/lines/c04/c04-061/c04-061-02.png,33648,alone used a sharp edge to their humour and cut,47
/home/data/images/iam/lines/e01/e01-059/e01-059-04.png,50522,produce fashion articles as elegant as those of,47
/home/data/images/iam/lines/e02/e02-086/e02-086-04.png,43728,any case may be regarded as a good beginning to,47
/home/data/images/iam/lines/e02/e02-086/e02-086-08.png,39458,which increases the range of things that can be,47
/home/data/images/iam/lines/e02/e02-100/e02-100-02.png,48801,better to pay the fair price for a tool of good,47
/home/data/images/iam/lines/e04/e04-030/e04-030-05.png,56111,are well secured as they will have to withstand,47
/home/data/images/iam/lines/e07/e07-003/e07-003-08.png,64231,imported predatory insects and insect pathogens,47
/home/data/images/iam/lines/f01/f01-070/f01-070-04.png,94611,picture of the basis of such material phenomena,47
/home/data/images/iam/lines/g06/g06-045a/g06-045a-03.png,22814,that it was being cultivated with extraordinary,47
/home/data/images/iam/lines/g06/g06-045h/g06-045h-03.png,25972,that it was being cultivated with extraordinary,47
/home/data/images/iam/lines/g06/g06-037r/g06-037r-08.png,54701,shown themselves seventeen years before had had,47
/home/data/images/iam/lines/g07/g07-018a/g07-018a-04.png,53198,one of the most intelligent as well as the most,47
/home/data/images/iam/lines/h02/h02-004/h02-004-02.png,37656,of organisations and persons having an interest,47
/home/data/images/iam/lines/h04/h04-049/h04-049-03.png,39882,household a decline in purchases of the one was,47
/home/data/images/iam/lines/h04/h04-061/h04-061-01.png,55402,different commodities attributable to the adult,47
/home/data/images/iam/lines/h07/h07-040b/h07-040b-03.png,23618,sited on corners or in separate courts to avoid,47
/home/data/images/iam/lines/h07/h07-054a/h07-054a-03.png,62653,the difficulty in the early years in recruiting,47
/home/data/images/iam/lines/h07/h07-060b/h07-060b-08.png,36898,for a future increase in rent to reflect rising,47
/home/data/images/iam/lines/j04/j04-015/j04-015-02.png,59948,of the lead carrier solution cancels out of the,47
/home/data/images/iam/lines/j07/j07-012/j07-012-01.png,21208,the fins made possible a reduction in the total,47
/home/data/images/iam/lines/j07/j07-012/j07-012-03.png,22418,smooth continuous passages for the same thermal,47
/home/data/images/iam/lines/j07/j07-015/j07-015-03.png,20963,extended in length and width up to the limit of,47
/home/data/images/iam/lines/k04/k04-033/k04-033-03.png,46007,and commenting on the glowing hues and barbaric,47
/home/data/images/iam/lines/l03/l03-004/l03-004-08.png,75362,automatic sent a new confidence surging through,47
/home/data/images/iam/lines/l04/l04-153/l04-153-03.png,41459,their point of view the evidence for suicide is,47
/home/data/images/iam/lines/m04/m04-216/m04-216-04.png,40399,his position by lighting bonfires or hoisting a,47
/home/data/images/iam/lines/n01/n01-000/n01-000-05.png,62506,whom he had never met and on whom after no more,47
/home/data/images/iam/lines/n01/n01-004/n01-004-04.png,95729,obvious that she did not fail to appreciate the,47
/home/data/images/iam/lines/n03/n03-066/n03-066-06.png,32497,empty his lungs of stifling air and refill them,47
/home/data/images/iam/lines/n04/n04-052/n04-052-03.png,88215,than her usual cordiality and flashed a warning,47
/home/data/images/iam/lines/a01/a01-043x/a01-043x-06.png,56816,will be to see there is no racial discrimination,48
/home/data/images/iam/lines/a02/a02-106/a02-106-06.png,55262,to settle the relationships between them and the,48
/home/data/images/iam/lines/a04/a04-054/a04-054-03.png,28561,was far better for a weapon used for retaliatory,48
/home/data/images/iam/lines/a04/a04-066/a04-066-06.png,34631,their intervention away from straight opposition,48
/home/data/images/iam/lines/b04/b04-147/b04-147-04.png,32669,householders when trenches are dug outside their,48
/home/data/images/iam/lines/b06/b06-045/b06-045-01.png,110156,to the two major conferences of the movement and,48
/home/data/images/iam/lines/b06/b06-045/b06-045-03.png,111023,unpalatable majority decisions as binding on the,48
/home/data/images/iam/lines/b06/b06-082/b06-082-08.png,143638,who will actually give the instructions to press,48
/home/data/images/iam/lines/c01/c01-014/c01-014-09.png,48571,or at least the most successfully executed trait,48
/home/data/images/iam/lines/c03/c03-081c/c03-081c-03.png,92665,about her if she remained a flawed but beautiful,48
/home/data/images/iam/lines/e01/e01-062/e01-062-05.png,48308,pages simple diagrams and instructions are given,48
/home/data/images/iam/lines/e04/e04-095/e04-095-01.png,58197,and this is the time to check before making fast,48
/home/data/images/iam/lines/e04/e04-095/e04-095-03.png,48961,the outside measurements from transom to transom,48
/home/data/images/iam/lines/e04/e04-132/e04-132-03.png,57459,resulting panel utilized for decorating a useful,48
/home/data/images/iam/lines/e07/e07-003/e07-003-01.png,48355,does the balance of nature by killing both pests,48
/home/data/images/iam/lines/e07/e07-101/e07-101-08.png,26177,larger block when the plant or seedling is ready,48
/home/data/images/iam/lines/g04/g04-095/g04-095-07.png,49118,sons was just coming into the world in this year,48
/home/data/images/iam/lines/g06/g06-037l/g06-037l-07.png,22224,been subjected ever since the symptoms had first,48
/home/data/images/iam/lines/r02/r02-054/r02-054-01.png,54819,when he shook the case there was a rustling thud,48
/home/data/images/iam/lines/r02/r02-127/r02-127-01.png,27241,of a mother who had failed to realise that a son,48
/home/data/images/iam/lines/g06/g06-037r/g06-037r-07.png,52967,been subjected ever since the symptoms had first,48
/home/data/images/iam/lines/g06/g06-045p/g06-045p-04.png,50472,himself was being treated under a doctor who had,48
/home/data/images/iam/lines/g06/g06-101/g06-101-02.png,26355,had become seriously ill with a supposed abscess,48
/home/data/images/iam/lines/g06/g06-101/g06-101-04.png,28089,almost despaired of when as a last resort it was,48
/home/data/images/iam/lines/h02/h02-017/h02-017-02.png,39346,of a number of drugs on sale to the public which,48
/home/data/images/iam/lines/h02/h02-035/h02-035-08.png,38097,administrative measures that seemed expedient to,48
/home/data/images/iam/lines/h04/h04-061/h04-061-07.png,66618,couples are broadly comparable in age and family,48
/home/data/images/iam/lines/h07/h07-025a/h07-025a-01.png,39742,prime need so far has been to provide employment,48
/home/data/images/iam/lines/h07/h07-057a/h07-057a-05.png,69301,hundred chairmen of companies with large offices,48
/home/data/images/iam/lines/h07/h07-071/h07-071-07.png,54050,not easily stimulated development of the service,48
/home/data/images/iam/lines/j01/j01-063/j01-063-04.png,68449,positioning of the probe relative to the coolant,48
/home/data/images/iam/lines/j01/j01-066/j01-066-08.png,83626,determining partial molal free energies by solid,48
/home/data/images/iam/lines/j04/j04-019/j04-019-07.png,57112,se results and those obtained using the original,48
/home/data/images/iam/lines/k04/k04-093/k04-093-07.png,57868,averted her head to avoid the impertinent glance,48
/home/data/images/iam/lines/k04/k04-156/k04-156-05.png,70209,be so good as to order your men not to molest my,48
/home/data/images/iam/lines/k07/k07-059a/k07-059a-05.png,47610,creep down along her smooth muscles till he lost,48
/home/data/images/iam/lines/l01/l01-095/l01-095-07.png,34246,that thereafter it was essential that she should,48
/home/data/images/iam/lines/m06/m06-106/m06-106-05.png,50057,with their wings soon died away as the wonderful,48
/home/data/images/iam/lines/n01/n01-020/n01-020-02.png,110686,physical features were distinguishable solely by,48
/home/data/images/iam/lines/n01/n01-052/n01-052-04.png,96418,along which he had motored so desperately little,48
/home/data/images/iam/lines/n04/n04-218/n04-218-07.png,47221,his surviving submarines a good deal harder than,48
/home/data/images/iam/lines/p02/p02-101/p02-101-02.png,33282,with the cigarette packet which lay on the table,48
/home/data/images/iam/lines/p02/p02-121/p02-121-01.png,45808,trust him out of your sight and having to put on,48
/home/data/images/iam/lines/a02/a02-082/a02-082-01.png,38994,had been arrested or convicted since last year on,49
/home/data/images/iam/lines/a02/a02-106/a02-106-08.png,74172,recognised their rights and recommended a form of,49
/home/data/images/iam/lines/a03/a03-009/a03-009-04.png,51677,coordinate activity on the political and economic,49
/home/data/images/iam/lines/a03/a03-034/a03-034-02.png,32002,which outlines in some detail the accomplishments,49
/home/data/images/iam/lines/a04/a04-066/a04-066-04.png,27684,recommending the supporters of unilateral nuclear,49
/home/data/images/iam/lines/b01/b01-089/b01-089-04.png,35111,stressed that there was no intention to intervene,49
/home/data/images/iam/lines/b02/b02-102/b02-102-02.png,53212,efforts to work out sensible ways of dealing with,49
/home/data/images/iam/lines/b03/b03-109/b03-109-06.png,58150,circumstances the time would come when this would,49
/home/data/images/iam/lines/b04/b04-103/b04-103-02.png,27325,ponder how their gardening tools are mysteriously,49
/home/data/images/iam/lines/b04/b04-140/b04-140-05.png,37747,and his supporters have been able to pursue their,49
/home/data/images/iam/lines/b04/b04-147/b04-147-03.png,33085,has been appointed to smooth out difficulties for,49
/home/data/images/iam/lines/b04/b04-187/b04-187-04.png,33237,combination of enthusiasm and shrewd anticipation,49
/home/data/images/iam/lines/b04/b04-208/b04-208-01.png,29857,people believed that there were no more worlds to,49
/home/data/images/iam/lines/b06/b06-049/b06-049-06.png,87606,perspective of sharp struggle based on consistent,49
/home/data/images/iam/lines/b06/b06-075/b06-075-03.png,67927,will never be established on the basis of leaders,49
/home/data/images/iam/lines/b06/b06-082/b06-082-05.png,127511,by their talk of political and collective control,49
/home/data/images/iam/lines/c03/c03-096c/c03-096c-02.png,79285,driven to effective action by the author in spite,49
/home/data/images/iam/lines/c04/c04-013/c04-013-05.png,37253,best moments are when he swings breezily into the,49
/home/data/images/iam/lines/c04/c04-017/c04-017-02.png,57714,think hard and long before his next jump into the,49
/home/data/images/iam/lines/e01/e01-119/e01-119-04.png,57853,in opposite directions to bring loop close around,49
/home/data/images/iam/lines/e04/e04-000/e04-000-03.png,40860,capable of withstanding the heavy handling of the,49
/home/data/images/iam/lines/e04/e04-030/e04-030-03.png,62814,made by shaping and soldering two pieces of stout,49
/home/data/images/iam/lines/e04/e04-038/e04-038-03.png,59595,material that might be available as otherwise the,49
/home/data/images/iam/lines/e04/e04-099/e04-099-01.png,55475,plan measurements but leave sufficient margin for,49
/home/data/images/iam/lines/e07/e07-003/e07-003-06.png,55400,some stations are carrying out useful research on,49
/home/data/images/iam/lines/e07/e07-098/e07-098-02.png,22807,being that more of the watering is done through a,49
/home/data/images/iam/lines/g04/g04-081/g04-081-04.png,32807,who was the only other occupant of the house when,49
/home/data/images/iam/lines/g06/g06-026e/g06-026e-04.png,22559,the temporary assumption of the government by the,49
/home/data/images/iam/lines/g06/g06-037c/g06-037c-08.png,22901,he had been subjected ever since the symptoms had,49
/home/data/images/iam/lines/g06/g06-037c/g06-037c-09.png,23107,first shown themselves seventeen years before had,49
/home/data/images/iam/lines/g06/g06-037i/g06-037i-07.png,23407,subjected ever since the symptoms had first shown,49
/home/data/images/iam/lines/g06/g06-037k/g06-037k-06.png,25495,of the numerous conventional remedies to which he,49
/home/data/images/iam/lines/g06/g06-050h/g06-050h-02.png,24284,so he described his distinguished patient and his,49
/home/data/images/iam/lines/r02/r02-089/r02-089-08.png,62375,they had once obtained as a free gift in exchange,49
/home/data/images/iam/lines/r03/r03-050/r03-050-03.png,25284,and yellow sleepy dust in the corners of his pale,49
/home/data/images/iam/lines/r03/r03-050/r03-050-05.png,29976,tried to make up for it by constantly paring them,49
/home/data/images/iam/lines/g06/g06-037p/g06-037p-07.png,53526,subjected ever since the symptoms had first shown,49
/home/data/images/iam/lines/g06/g06-050r/g06-050r-02.png,44979,so he described his distinguished patient and his,49
/home/data/images/iam/lines/g06/g06-093/g06-093-06.png,32714,impossible that you might be willing to accept of,49
/home/data/images/iam/lines/h02/h02-017/h02-017-03.png,41654,were not appropriate for restriction to supply on,49
/home/data/images/iam/lines/h04/h04-055/h04-055-05.png,42804,consumption of canned fruit fell off sharply with,49
/home/data/images/iam/lines/h04/h04-057/h04-057-01.png,58538,supplies and lower prices of fresh fruit compared,49
/home/data/images/iam/lines/h07/h07-057a/h07-057a-02.png,64854,with a young and growing population and excellent,49
/home/data/images/iam/lines/h07/h07-063b/h07-063b-01.png,35378,floors over shops in some of the town centres for,49
/home/data/images/iam/lines/h07/h07-078a/h07-078a-07.png,41990,has made it difficult for corporations to achieve,49
/home/data/images/iam/lines/h07/h07-080/h07-080-09.png,72390,locally are filled as far as possible from people,49
/home/data/images/iam/lines/j01/j01-042/j01-042-07.png,31323,in the coolant circuit for that material would be,49
/home/data/images/iam/lines/j04/j04-024/j04-024-02.png,54446,tion by coprecipitating the lead with a strontium,49
/home/data/images/iam/lines/j07/j07-009/j07-009-06.png,23190,greater part of the surface area could be made up,49
/home/data/images/iam/lines/j07/j07-012/j07-012-02.png,21592,surface area required as compared with the use of,49
/home/data/images/iam/lines/k04/k04-064/k04-064-02.png,35959,values were those of the materialist who assesses,49
/home/data/images/iam/lines/k04/k04-103/k04-103-04.png,42531,stone quarries and their precious marble had been,49
/home/data/images/iam/lines/n04/n04-015/n04-015-02.png,64589,too fresh in both their minds to be a comfortable,49
/home/data/images/iam/lines/n04/n04-213/n04-213-06.png,51978,though in peace time these happenings are few and,49
/home/data/images/iam/lines/a01/a01-122/a01-122-01.png,40475,children and sick people than to take on this vast,50
/home/data/images/iam/lines/a03/a03-040/a03-040-01.png,43965,a public poll showed that for the first time since,50
/home/data/images/iam/lines/a04/a04-092/a04-092-04.png,31553,serving the hitherto cordial relations between the,50
/home/data/images/iam/lines/b03/b03-025/b03-025-05.png,31610,tact across the greatest political barrier in what,50
/home/data/images/iam/lines/e01/e01-062/e01-062-06.png,44820,to enable the beginner to master all the essential,50
/home/data/images/iam/lines/e01/e01-086/e01-086-02.png,42849,the knotted part of the button stitch lying on the,50
/home/data/images/iam/lines/e04/e04-034/e04-034-04.png,72120,woodfiller in the usual way and paint the frame in,50
/home/data/images/iam/lines/e04/e04-086/e04-086-01.png,49083,is joined to both transoms and lies in the grooves,50
/home/data/images/iam/lines/e04/e04-114/e04-114-03.png,91022,screwing and gluing this piece to the chines it is,50
/home/data/images/iam/lines/e04/e04-114/e04-114-04.png,91366,necessary to be careful not to miss the chine with,50
/home/data/images/iam/lines/f01/f01-081/f01-081-01.png,96904,close analogy between the units of quite different,50
/home/data/images/iam/lines/f01/f01-139/f01-139-05.png,62029,nowadays most psychologists would agree that it is,50
/home/data/images/iam/lines/f01/f01-143/f01-143-01.png,64080,directly look into the mental processes of another,50
/home/data/images/iam/lines/f02/f02-003/f02-003-03.png,35690,the panel decided to seek further insight into the,50
/home/data/images/iam/lines/g04/g04-007/g04-007-01.png,60562,when the distance to the church deterred many from,50
/home/data/images/iam/lines/g06/g06-037d/g06-037d-05.png,30492,search for an effective alleviation of his painful,50
/home/data/images/iam/lines/g06/g06-037g/g06-037g-07.png,25541,ever since the symptoms had first shown themselves,50
/home/data/images/iam/lines/g06/g06-037h/g06-037h-06.png,28988,search for an effective alleviation of his painful,50
/home/data/images/iam/lines/g06/g06-045k/g06-045k-03.png,47829,was being cultivated with extraordinary success in,50
/home/data/images/iam/lines/g06/g06-047i/g06-047i-03.png,21871,an increasing number of disciples among unorthodox,50
/home/data/images/iam/lines/g06/g06-037r/g06-037r-06.png,48597,the numerous conventional remedies to which he had,50
/home/data/images/iam/lines/g07/g07-003b/g07-003b-08.png,27267,explain his attempts to exalt himself at the young,50
/home/data/images/iam/lines/h01/h01-010/h01-010-01.png,51341,in the size and pattern of families for successive,50
/home/data/images/iam/lines/h02/h02-004/h02-004-03.png,42589,in the questions before us and at a later stage we,50
/home/data/images/iam/lines/h02/h02-022/h02-022-07.png,33354,grounds for restricting any of them also to supply,50
/home/data/images/iam/lines/h02/h02-049/h02-049-06.png,29220,medical practitioner when required for purposes of,50
/home/data/images/iam/lines/h04/h04-049/h04-049-07.png,42885,except in families with more than one child and in,50
/home/data/images/iam/lines/h06/h06-000/h06-000-05.png,28838,gives figures of dangerous occurrences reported in,50
/home/data/images/iam/lines/h07/h07-060b/h07-060b-07.png,35168,in many cases a break clause in the lease allowing,50
/home/data/images/iam/lines/h07/h07-071a/h07-071a-06.png,40471,the expected but not easily stimulated development,50
/home/data/images/iam/lines/j01/j01-045/j01-045-01.png,27246,circuit a corrosion indicator could be a reference,50
/home/data/images/iam/lines/j04/j04-039/j04-039-05.png,70901,stand for several days before the addition of lead,50
/home/data/images/iam/lines/j04/j04-053/j04-053-03.png,32398,to remove fines and then with hydrochloric acid to,50
/home/data/images/iam/lines/j04/j04-061/j04-061-04.png,35638,cylindrical separating funnel with a capillary tap,50
/home/data/images/iam/lines/j04/j04-094/j04-094-03.png,40207,chromate from the aluminium counting tray together,50
/home/data/images/iam/lines/j07/j07-012/j07-012-07.png,24496,much larger scale with the introduction of tonnage,50
/home/data/images/iam/lines/k02/k02-102/k02-102-06.png,28216,then decided to bathe and dress for a rather early,50
/home/data/images/iam/lines/k04/k04-061/k04-061-03.png,51732,of her grey life with the splendid one that filled,50
/home/data/images/iam/lines/l03/l03-004/l03-004-01.png,71051,above the boney knob which landmarked the cervical,50
/home/data/images/iam/lines/m01/m01-131/m01-131-01.png,62885,gave the impression of having been thought out and,50
/home/data/images/iam/lines/p01/p01-147/p01-147-02.png,53699,outbuilding where the grave digger kept his spades,50
/home/data/images/iam/lines/p03/p03-158/p03-158-02.png,25426,diamonds on her left hand third finger and held it,50
/home/data/images/iam/lines/b02/b02-102/b02-102-01.png,58375,millstone weighing down and almost paralysing their,51
/home/data/images/iam/lines/e01/e01-059/e01-059-03.png,39502,little time and concentration the woman at home can,51
/home/data/images/iam/lines/f01/f01-147/f01-147-02.png,78422,to be prepared to observe and make inferences about,51
/home/data/images/iam/lines/f03/f03-182/f03-182-06.png,36475,that television makes its appeal to those of lesser,51
/home/data/images/iam/lines/g06/g06-037e/g06-037e-06.png,22727,numerous conventional remedies to which he had been,51
/home/data/images/iam/lines/g06/g06-037i/g06-037i-06.png,20554,numerous conventional remedies to which he had been,51
/home/data/images/iam/lines/g06/g06-037l/g06-037l-08.png,25483,shown themselves seventeen years before had had the,51
/home/data/images/iam/lines/r02/r02-065/r02-065-02.png,44577,rested on a wad of stiff white paper printed on one,51
/home/data/images/iam/lines/r03/r03-050/r03-050-01.png,26560,from dusty hair on the dusty shoulders of his black,51
/home/data/images/iam/lines/r03/r03-110/r03-110-02.png,58587,perhaps a little more if we can cheat your earnings,51
/home/data/images/iam/lines/g06/g06-037p/g06-037p-06.png,56446,numerous conventional remedies to which he had been,51
/home/data/images/iam/lines/h01/h01-010/h01-010-03.png,60691,proportion of widows predominates in the higher age,51
/home/data/images/iam/lines/h02/h02-004/h02-004-04.png,38830,arranged for publication of a press notice inviting,51
/home/data/images/iam/lines/h02/h02-017/h02-017-01.png,36449,to us that carbromal and bromvaletone were examples,51
/home/data/images/iam/lines/h02/h02-019/h02-019-04.png,37538,on prescription and that an independent expert body,51
/home/data/images/iam/lines/h02/h02-019/h02-019-05.png,33737,should be responsible for advising which substances,51
/home/data/images/iam/lines/h02/h02-028/h02-028-06.png,33411,anaesthetist we were convinced that anyone addicted,51
/home/data/images/iam/lines/h04/h04-055/h04-055-03.png,49178,quantities of canned and bottled fruit than younger,51
/home/data/images/iam/lines/h04/h04-061/h04-061-03.png,69648,group of households consisting of childless couples,51
/home/data/images/iam/lines/h06/h06-003/h06-003-06.png,29263,the numbers of occurrences reported occurred in the,51
/home/data/images/iam/lines/h07/h07-071a/h07-071a-04.png,37917,expansion of existing industry and the introduction,51
/home/data/images/iam/lines/h07/h07-080a/h07-080a-04.png,41732,the industrial selection scheme by arrangement with,51
/home/data/images/iam/lines/h07/h07-080a/h07-080a-07.png,47570,which cannot be filled locally are filled as far as,51
